Hour,Point,Energy,Timestamp,Date,Day of Week,Out_of_Office,Presurvey,Weekly_Survey,Before_Game_Baseline,In_Game_Baseline
11,9.855424880981444,94.62214979896449,2018-09-24 11:00:00,2018-09-24,Monday,0,4.82,1.23,27.24794871794872,
12,0.0,202.97821991081722,2018-09-24 12:00:00,2018-09-24,Monday,0,4.82,1.23,28.968846038461535,
13,4.291534423828125e-06,310.33697103162075,2018-09-24 13:00:00,2018-09-24,Monday,0,4.82,1.23,26.78608985897436,
14,9.999994277954102,366.58326154078003,2018-09-24 14:00:00,2018-09-24,Monday,0,4.82,1.23,26.64153858974359,
15,0.0,408.18997006253625,2018-09-24 15:00:00,2018-09-24,Monday,0,4.82,1.23,27.686538461538458,
16,0.0,279.2232499373844,2018-09-24 16:00:00,2018-09-24,Monday,0,4.82,1.23,29.074935897435896,
17,0.0,157.84367343058548,2018-09-24 17:00:00,2018-09-24,Monday,0,4.82,1.23,30.389999999999997,
8,0.0,46.67241826362766,2018-09-25 08:00:00,2018-09-25,Tuesday,0,4.82,1.23,9.958076923076925,
9,0.0,83.36480677521352,2018-09-25 09:00:00,2018-09-25,Tuesday,0,4.82,1.23,14.314487166666666,
10,10.0,72.98372052436015,2018-09-25 10:00:00,2018-09-25,Tuesday,0,4.82,1.23,32.51307691025641,
11,1.0967254638671877e-05,195.94613335397827,2018-09-25 11:00:00,2018-09-25,Tuesday,0,4.82,1.23,30.210126666666664,
12,0.001437664031982422,152.9182024907231,2018-09-25 12:00:00,2018-09-25,Tuesday,0,4.82,1.23,33.25846307692308,
13,0.04567575454711914,244.4273742748817,2018-09-25 13:00:00,2018-09-25,Tuesday,0,4.82,1.23,28.521539615384626,
14,0.002358436584472656,347.0538503126583,2018-09-25 14:00:00,2018-09-25,Tuesday,0,4.82,1.23,28.508714230769233,
15,0.0,296.4718778105682,2018-09-25 15:00:00,2018-09-25,Tuesday,0,4.82,1.23,34.019104999999996,
16,0.0,194.87495056395676,2018-09-25 16:00:00,2018-09-25,Tuesday,0,4.82,1.23,32.231666794871806,
17,0.0,108.87377759277832,2018-09-25 17:00:00,2018-09-25,Tuesday,0,4.82,1.23,32.26346153846155,
8,0.0,52.765735460821986,2018-09-26 08:00:00,2018-09-26,Wednesday,0,4.82,1.23,10.682692269358972,
9,0.0,112.03717707754011,2018-09-26 09:00:00,2018-09-26,Wednesday,0,4.82,1.23,13.7728205,
10,10.0,83.5806070403482,2018-09-26 10:00:00,2018-09-26,Wednesday,0,4.82,1.23,23.574230782051284,
11,0.0002846717834472656,248.44759778224326,2018-09-26 11:00:00,2018-09-26,Wednesday,0,4.82,1.23,28.296410397435903,
12,8.994305610656738,69.9879800580137,2018-09-26 12:00:00,2018-09-26,Wednesday,0,4.82,1.23,27.889871641025646,
13,10.0,156.62856967377544,2018-09-26 13:00:00,2018-09-26,Wednesday,0,4.82,1.23,30.102948858974358,
14,0.0,369.0911576376219,2018-09-26 14:00:00,2018-09-26,Wednesday,0,4.82,1.23,28.945896025641034,
15,9.99104118347168,236.65617894598824,2018-09-26 15:00:00,2018-09-26,Wednesday,0,4.82,1.23,30.784873076923077,
16,0.0,255.08393930894985,2018-09-26 16:00:00,2018-09-26,Wednesday,0,4.82,1.23,28.578076923076917,
17,0.0,158.48622405050986,2018-09-26 17:00:00,2018-09-26,Wednesday,0,4.82,1.23,33.72666666666667,
8,9.999991416931152,78.40269118704991,2018-09-27 08:00:00,2018-09-27,Thursday,0,4.82,1.23,8.531474358974357,58.38346790194957
9,0.0,219.35482412381728,2018-09-27 09:00:00,2018-09-27,Thursday,0,4.82,1.23,11.331923076923076,88.7856216224743
10,10.0,158.4562286460474,2018-09-27 10:00:00,2018-09-27,Thursday,0,4.82,1.23,26.189486910256417,76.83611896515488
11,10.0,210.44012160954313,2018-09-27 11:00:00,2018-09-27,Thursday,0,4.82,1.23,29.64820411525641,90.50190448115754
12,9.710234642028807,116.92939699489985,2018-09-27 12:00:00,2018-09-27,Thursday,0,4.82,1.23,29.592628205128197,53.37111433137212
13,10.0,292.68034310907046,2018-09-27 13:00:00,2018-09-27,Thursday,0,4.82,1.23,30.13596256410257,272.9531389215239
14,9.999755859375,526.9249903316087,2018-09-27 14:00:00,2018-09-27,Thursday,0,4.82,1.23,30.004745256410256,347.16116797963366
15,10.0,438.8457374873712,2018-09-27 15:00:00,2018-09-27,Thursday,0,4.82,1.23,34.311729487307694,340.3996610221764
16,0.0,447.9025271545679,2018-09-27 16:00:00,2018-09-27,Thursday,0,4.82,1.23,31.939422948717947,236.00081323294827
17,0.0,272.3229643746486,2018-09-27 17:00:00,2018-09-27,Thursday,0,4.82,1.23,30.698589743589746,126.98988734778297
8,9.999839782714844,44.21571864755521,2018-09-28 08:00:00,2018-09-28,Friday,0,4.82,1.23,7.930641000000001,59.02616781191688
9,0.0,98.7866911976694,2018-09-28 09:00:00,2018-09-28,Friday,0,4.82,1.23,10.78589743602564,99.70370822858078
10,10.0,98.16725968361432,2018-09-28 10:00:00,2018-09-28,Friday,0,4.82,1.23,18.938846153846153,78.28972940355855
11,0.0264129638671875,251.58942505827122,2018-09-28 11:00:00,2018-09-28,Friday,0,4.82,1.23,22.847948717948714,235.37829604034803
12,0.0,203.26893886624205,2018-09-28 12:00:00,2018-09-28,Friday,0,4.82,1.23,26.524358974358975,66.17858238934927
13,10.0,165.18915233877607,2018-09-28 13:00:00,2018-09-28,Friday,0,4.82,1.23,24.315000012820516,130.9047338988897
14,10.0,326.0644415618029,2018-09-28 14:00:00,2018-09-28,Friday,0,4.82,1.23,25.474807807692304,360.9686872992781
15,9.99980926513672,245.9002809171581,2018-09-28 15:00:00,2018-09-28,Friday,0,4.82,1.23,26.893204987179484,364.7321782829527
16,0.0,253.7032693935313,2018-09-28 16:00:00,2018-09-28,Friday,0,4.82,1.23,26.57064103846153,244.6016512384666
17,0.0,141.23810116471375,2018-09-28 17:00:00,2018-09-28,Friday,0,4.82,1.23,26.405970256410257,132.6553904797381
8,9.99773120880127,0.0,2018-09-29 08:00:00,2018-09-29,Saturday,1,4.82,1.23,6.5605127821794875,101.82299299740647
9,0.0,0.0,2018-09-29 09:00:00,2018-09-29,Saturday,1,4.82,1.23,6.4612820769230765,170.8045915700923
10,10.0,0.0,2018-09-29 10:00:00,2018-09-29,Saturday,1,4.82,1.23,6.5220512948717975,137.42235309118533
11,10.0,0.0,2018-09-29 11:00:00,2018-09-29,Saturday,1,4.82,1.23,7.012564089743587,149.64361175965064
12,9.857304573059082,0.0,2018-09-29 12:00:00,2018-09-29,Saturday,1,4.82,1.23,10.323203846153847,107.68254385265644
13,10.0,0.0,2018-09-29 13:00:00,2018-09-29,Saturday,1,4.82,1.23,8.487565384615385,235.17688294130207
14,9.999164581298828,8.484945955918668,2018-09-29 14:00:00,2018-09-29,Saturday,1,4.82,1.23,10.878719089743589,458.4599069875252
15,2.002194881439209,8.441276063874096,2018-09-29 15:00:00,2018-09-29,Saturday,1,4.82,1.23,10.176409115384617,348.8663935051139
16,0.0,0.0,2018-09-29 16:00:00,2018-09-29,Saturday,1,4.82,1.23,11.0275641025641,359.9113712443341
17,0.0,0.0,2018-09-29 17:00:00,2018-09-29,Saturday,1,4.82,1.23,11.056923076923082,220.28107800634382
8,9.99996280670166,57.935572831637714,2018-09-30 08:00:00,2018-09-30,Sunday,0,4.82,1.23,6.526794897435898,33.34901194895443
9,0.0,121.56963375018616,2018-09-30 09:00:00,2018-09-30,Sunday,0,4.82,1.23,6.171538461538463,104.86406119108416
10,10.0,104.50198186365064,2018-09-30 10:00:00,2018-09-30,Sunday,0,4.82,1.23,6.655641012820514,63.98992003815032
11,0.0003294944763183594,251.77913215777443,2018-09-30 11:00:00,2018-09-30,Sunday,0,4.82,1.23,6.773974371794874,84.76402489824844
12,0.0,227.987887588501,2018-09-30 12:00:00,2018-09-30,Sunday,0,4.82,1.23,7.644743602564103,160.52798496678707
13,10.0,184.31773722173958,2018-09-30 13:00:00,2018-09-30,Sunday,0,4.82,1.23,7.025129461538459,122.9559927235061
14,10.0,380.96027282734207,2018-09-30 14:00:00,2018-09-30,Sunday,0,4.82,1.23,7.214229512820514,288.47013851137234
15,9.937807083129883,271.32672394578594,2018-09-30 15:00:00,2018-09-30,Sunday,0,4.82,1.23,7.133589743589742,301.9531857560188
16,0.0,288.373095081139,2018-09-30 16:00:00,2018-09-30,Sunday,0,4.82,1.23,5.554230756410253,221.6318626821917
17,0.0,153.1522082632406,2018-09-30 17:00:00,2018-09-30,Sunday,0,4.82,1.23,7.786860256410253,110.76682310879792
8,10.0,50.59158719779417,2018-10-01 08:00:00,2018-10-01,Monday,0,4.82,4.6,5.949807653846153,75.8366609750695
9,0.0,136.1954919150761,2018-10-01 09:00:00,2018-10-01,Monday,0,4.82,4.6,11.048076935897436,124.43561876329852
10,10.0,96.93116893420903,2018-10-01 10:00:00,2018-10-01,Monday,0,4.82,4.6,20.65320498717949,92.44286794845017
11,10.0,124.77894230173086,2018-10-01 11:00:00,2018-10-01,Monday,0,4.82,4.6,27.24794871794872,94.62214979896449
12,8.640420913696289,95.15396744374519,2018-10-01 12:00:00,2018-10-01,Monday,0,4.82,4.6,28.968846038461535,202.97821991081722
13,6.390860557556152,262.783279826421,2018-10-01 13:00:00,2018-10-01,Monday,0,4.82,4.6,26.78608985897436,310.33697103162075
14,10.0,401.1909010008376,2018-10-01 14:00:00,2018-10-01,Monday,0,4.82,4.6,26.64153858974359,366.58326154078003
15,9.92867660522461,327.60925497220956,2018-10-01 15:00:00,2018-10-01,Monday,0,4.82,4.6,27.686538461538458,408.18997006253625
16,0.0,309.56590543036884,2018-10-01 16:00:00,2018-10-01,Monday,0,4.82,4.6,29.074935897435896,279.2232499373844
17,0.0,179.59881739791598,2018-10-01 17:00:00,2018-10-01,Monday,0,4.82,4.6,30.389999999999997,157.84367343058548
8,10.0,64.67655279957975,2018-10-02 08:00:00,2018-10-02,Tuesday,0,4.82,4.6,9.958076923076925,46.67241826362766
9,0.0,187.90632583453083,2018-10-02 09:00:00,2018-10-02,Tuesday,0,4.82,4.6,14.314487166666666,83.36480677521352
10,10.0,121.88462971252562,2018-10-02 10:00:00,2018-10-02,Tuesday,0,4.82,4.6,32.51307691025641,72.98372052436015
11,9.5367431640625e-07,355.1316050330312,2018-10-02 11:00:00,2018-10-02,Tuesday,0,4.82,4.6,30.210126666666664,195.94613335397827
12,9.5367431640625e-07,305.74416536657867,2018-10-02 12:00:00,2018-10-02,Tuesday,0,4.82,4.6,33.25846307692308,152.9182024907231
13,10.0,238.90279424876388,2018-10-02 13:00:00,2018-10-02,Tuesday,0,4.82,4.6,28.521539615384626,244.4273742748817
14,10.0,495.16290494235034,2018-10-02 14:00:00,2018-10-02,Tuesday,0,4.82,4.6,28.508714230769233,347.0538503126583
15,10.0,360.10311749815,2018-10-02 15:00:00,2018-10-02,Tuesday,0,4.82,4.6,34.019104999999996,296.4718778105682
16,0.0,380.2521869335095,2018-10-02 16:00:00,2018-10-02,Tuesday,0,4.82,4.6,32.231666794871806,194.87495056395676
17,0.0,212.02969990349342,2018-10-02 17:00:00,2018-10-02,Tuesday,0,4.82,4.6,32.26346153846155,108.87377759277832
8,10.0,15.44252644752276,2018-10-03 08:00:00,2018-10-03,Wednesday,0,4.82,4.6,10.682692269358972,52.765735460821986
9,0.0,107.14903784588945,2018-10-03 09:00:00,2018-10-03,Wednesday,0,4.82,4.6,13.7728205,112.03717707754011
10,10.0,77.59609399539636,2018-10-03 10:00:00,2018-10-03,Wednesday,0,4.82,4.6,23.574230782051284,83.5806070403482
11,10.0,128.13740397632145,2018-10-03 11:00:00,2018-10-03,Wednesday,0,4.82,4.6,28.296410397435903,248.44759778224326
12,4.183337211608887,139.99920064303842,2018-10-03 12:00:00,2018-10-03,Wednesday,0,4.82,4.6,27.889871641025646,69.9879800580137
13,10.0,156.34772391058667,2018-10-03 13:00:00,2018-10-03,Wednesday,0,4.82,4.6,30.102948858974358,156.62856967377544
14,10.0,329.36986066297953,2018-10-03 14:00:00,2018-10-03,Wednesday,0,4.82,4.6,28.945896025641034,369.0911576376219
15,9.998637199401855,254.62283811939483,2018-10-03 15:00:00,2018-10-03,Wednesday,0,4.82,4.6,30.784873076923077,236.65617894598824
16,0.0,275.7140326831696,2018-10-03 16:00:00,2018-10-03,Wednesday,0,4.82,4.6,28.578076923076917,255.08393930894985
17,0.0,146.71109003780833,2018-10-03 17:00:00,2018-10-03,Wednesday,0,4.82,4.6,33.72666666666667,158.48622405050986
8,9.999067306518556,50.19254800008579,2018-10-04 08:00:00,2018-10-04,Thursday,0,4.82,4.6,8.531474358974357,65.57268972335183
9,0.0,120.71472877320403,2018-10-04 09:00:00,2018-10-04,Thursday,0,4.82,4.6,11.331923076923076,149.56738777220022
10,10.0,100.51749043431194,2018-10-04 10:00:00,2018-10-04,Thursday,0,4.82,4.6,26.189486910256417,113.95797301057053
11,0.016931533813476562,279.8740913785943,2018-10-04 11:00:00,2018-10-04,Thursday,0,4.82,4.6,29.64820411525641,146.40458980006318
12,0.0,219.97785720698442,2018-10-04 12:00:00,2018-10-04,Thursday,0,4.82,4.6,29.592628205128197,82.56932709928998
13,10.0,186.50778707693985,2018-10-04 13:00:00,2018-10-04,Thursday,0,4.82,4.6,30.13596256410257,268.5180432511563
14,9.904571533203123,412.88702141170586,2018-10-04 14:00:00,2018-10-04,Thursday,0,4.82,4.6,30.004745256410256,420.2442564641121
15,0.0,425.9764807612994,2018-10-04 15:00:00,2018-10-04,Thursday,0,4.82,4.6,34.311729487307694,372.054231829553
16,0.0,302.51880769965226,2018-10-04 16:00:00,2018-10-04,Thursday,0,4.82,4.6,31.939422948717947,330.03107288895615
17,0.0,168.62519592867855,2018-10-04 17:00:00,2018-10-04,Thursday,0,4.82,4.6,30.698589743589746,193.8767036335367
8,10.0,29.22973064270338,2018-10-05 08:00:00,2018-10-05,Friday,0,4.82,4.6,7.930641000000001,48.82270006426302
9,0.0,117.14388975808504,2018-10-05 09:00:00,2018-10-05,Friday,0,4.82,4.6,10.78589743602564,94.6712206855873
10,10.0,89.20997530161152,2018-10-05 10:00:00,2018-10-05,Friday,0,4.82,4.6,18.938846153846153,84.7216631928468
11,9.998323440551758,98.48418361424412,2018-10-05 11:00:00,2018-10-05,Friday,0,4.82,4.6,22.847948717948714,230.89198925318
12,2.5272369384765625e-05,196.49733026102035,2018-10-05 12:00:00,2018-10-05,Friday,0,4.82,4.6,26.524358974358975,131.05389366716167
13,9.999993324279783,155.52000476770502,2018-10-05 13:00:00,2018-10-05,Friday,0,4.82,4.6,24.315000012820516,141.73147969175898
14,10.0,372.31238357403475,2018-10-05 14:00:00,2018-10-05,Friday,0,4.82,4.6,25.474807807692304,325.41324528565065
15,1.52587890625e-05,361.0382649918386,2018-10-05 15:00:00,2018-10-05,Friday,0,4.82,4.6,26.893204987179484,287.0449931236682
16,0.0,278.6881118904481,2018-10-05 16:00:00,2018-10-05,Friday,0,4.82,4.6,26.57064103846153,236.97354839821998
17,0.0,152.50388873113673,2018-10-05 17:00:00,2018-10-05,Friday,0,4.82,4.6,26.405970256410257,130.2060466736148
8,0.0,28.225046234727436,2018-10-06 08:00:00,2018-10-06,Saturday,0,4.82,4.6,6.5605127821794875,31.701298516754537
9,0.0,91.94650953450783,2018-10-06 09:00:00,2018-10-06,Saturday,0,4.82,4.6,6.4612820769230765,67.76028907202023
10,10.0,55.83716866552657,2018-10-06 10:00:00,2018-10-06,Saturday,0,4.82,4.6,6.5220512948717975,50.60401498514719
11,0.7455258369445801,201.13603386400547,2018-10-06 11:00:00,2018-10-06,Saturday,0,4.82,4.6,7.012564089743587,59.03269310698823
12,0.0,160.822471361055,2018-10-06 12:00:00,2018-10-06,Saturday,0,4.82,4.6,10.323203846153847,39.5519105974066
13,0.0663294792175293,253.03968718142298,2018-10-06 13:00:00,2018-10-06,Saturday,0,4.82,4.6,8.487565384615385,100.90106968900973
14,10.0,304.0979709492087,2018-10-06 14:00:00,2018-10-06,Saturday,0,4.82,4.6,10.878719089743589,209.6701873041124
15,0.0,351.06199788945514,2018-10-06 15:00:00,2018-10-06,Saturday,0,4.82,4.6,10.176409115384617,161.3097117555132
16,0.0,228.23783930408524,2018-10-06 16:00:00,2018-10-06,Saturday,0,4.82,4.6,11.0275641025641,158.3459792811987
17,0.0,112.61626763949128,2018-10-06 17:00:00,2018-10-06,Saturday,0,4.82,4.6,11.056923076923082,94.80565960705378
8,10.0,84.43433175032395,2018-10-07 08:00:00,2018-10-07,Sunday,0,4.82,4.6,6.526794897435898,43.48080425655586
9,0.0,141.45560313011734,2018-10-07 09:00:00,2018-10-07,Sunday,0,4.82,4.6,6.171538461538463,107.65607714526439
10,10.0,126.8188012417693,2018-10-07 10:00:00,2018-10-07,Sunday,0,4.82,4.6,6.655641012820514,80.16453976789988
11,0.00021791458129882807,338.34943273712304,2018-10-07 11:00:00,2018-10-07,Sunday,0,4.82,4.6,6.773974371794874,163.8771511018144
12,0.007645130157470703,293.4834670055302,2018-10-07 12:00:00,2018-10-07,Sunday,0,4.82,4.6,7.644743602564103,185.74223982793956
13,9.999994277954102,229.70973105242845,2018-10-07 13:00:00,2018-10-07,Sunday,0,4.82,4.6,7.025129461538459,147.28945066399834
14,10.0,503.1473045851903,2018-10-07 14:00:00,2018-10-07,Sunday,0,4.82,4.6,7.214229512820514,320.1318558221526
15,10.0,369.63943277499885,2018-10-07 15:00:00,2018-10-07,Sunday,0,4.82,4.6,7.133589743589742,270.64160989814445
16,0.0,378.3969284707694,2018-10-07 16:00:00,2018-10-07,Sunday,0,4.82,4.6,5.554230756410253,243.42473699777892
17,0.0,194.97753136608085,2018-10-07 17:00:00,2018-10-07,Sunday,0,4.82,4.6,7.786860256410253,126.3242957761869
8,10.0,38.55325640400948,2018-10-08 08:00:00,2018-10-08,Monday,0,4.82,4.03,5.949807653846153,59.393265301353736
9,0.0,115.90276440868365,2018-10-08 09:00:00,2018-10-08,Monday,0,4.82,4.03,11.048076935897436,124.34391339025083
10,10.0,87.8287635216545,2018-10-08 10:00:00,2018-10-08,Monday,0,4.82,4.03,20.65320498717949,90.02877311327305
11,10.0,100.6936835508231,2018-10-08 11:00:00,2018-10-08,Monday,0,4.82,4.03,27.24794871794872,105.8881303978284
12,9.781667709350586,56.61843562696981,2018-10-08 12:00:00,2018-10-08,Monday,0,4.82,4.03,28.968846038461535,138.78975541602762
13,9.765369415283203,177.94261266607347,2018-10-08 13:00:00,2018-10-08,Monday,0,4.82,4.03,26.78608985897436,270.13898546049313
14,10.0,336.2184978422992,2018-10-08 14:00:00,2018-10-08,Monday,0,4.82,4.03,26.64153858974359,365.00428517592155
15,3.6750698089599614,333.251571180185,2018-10-08 15:00:00,2018-10-08,Monday,0,4.82,4.03,27.686538461538458,347.68600949235747
16,0.0,284.34458960890566,2018-10-08 16:00:00,2018-10-08,Monday,0,4.82,4.03,29.074935897435896,280.57339510596927
17,0.0,146.70090006346618,2018-10-08 17:00:00,2018-10-08,Monday,0,4.82,4.03,30.389999999999997,160.79856502835474
8,10.0,51.170561080322614,2018-10-09 08:00:00,2018-10-09,Tuesday,0,4.82,4.03,9.958076923076925,51.98152676916334
9,0.0,153.2422961847684,2018-10-09 09:00:00,2018-10-09,Tuesday,0,4.82,4.03,14.314487166666666,131.14754177915054
10,10.0,116.68318482025009,2018-10-09 10:00:00,2018-10-09,Tuesday,0,4.82,4.03,32.51307691025641,94.12072120998002
11,0.002831459045410156,310.0366099402454,2018-10-09 11:00:00,2018-10-09,Tuesday,0,4.82,4.03,30.210126666666664,265.1978830606091
12,8.58306884765625e-06,246.84410276791363,2018-10-09 12:00:00,2018-10-09,Tuesday,0,4.82,4.03,33.25846307692308,220.94333155966916
13,10.0,203.02376534320345,2018-10-09 13:00:00,2018-10-09,Tuesday,0,4.82,4.03,28.521539615384626,229.84726961173675
14,10.0,430.7967213542649,2018-10-09 14:00:00,2018-10-09,Tuesday,0,4.82,4.03,28.508714230769233,403.7715168919244
15,8.864912986755371,323.7387722089986,2018-10-09 15:00:00,2018-10-09,Tuesday,0,4.82,4.03,34.019104999999996,313.65986299421917
16,0.0,332.7798133432039,2018-10-09 16:00:00,2018-10-09,Tuesday,0,4.82,4.03,32.231666794871806,279.0900645693681
17,0.0,165.60673998801977,2018-10-09 17:00:00,2018-10-09,Tuesday,0,4.82,4.03,32.26346153846155,153.84436775627395
8,10.0,34.21194545993699,2018-10-10 08:00:00,2018-10-10,Wednesday,0,4.82,4.03,10.682692269358972,32.09619787140288
9,0.0,122.34326196005705,2018-10-10 09:00:00,2018-10-10,Wednesday,0,4.82,4.03,13.7728205,104.81895544875718
10,10.0,104.5796474409467,2018-10-10 10:00:00,2018-10-10,Wednesday,0,4.82,4.03,23.574230782051284,77.0686116436776
11,10.0,127.92741621936767,2018-10-10 11:00:00,2018-10-10,Wednesday,0,4.82,4.03,28.296410397435903,176.3973956004497
12,9.498809814453123,73.63597719932031,2018-10-10 12:00:00,2018-10-10,Wednesday,0,4.82,4.03,27.889871641025646,101.37081292933098
13,10.0,180.24428696773106,2018-10-10 13:00:00,2018-10-10,Wednesday,0,4.82,4.03,30.102948858974358,148.7483365780547
14,10.0,374.2359440888679,2018-10-10 14:00:00,2018-10-10,Wednesday,0,4.82,4.03,28.945896025641034,330.68839817052856
15,0.041316986083984375,359.43613248831997,2018-10-10 15:00:00,2018-10-10,Wednesday,0,4.82,4.03,30.784873076923077,233.197970806034
16,0.0,301.07555667910566,2018-10-10 16:00:00,2018-10-10,Wednesday,0,4.82,4.03,28.578076923076917,251.30873514974547
17,0.0,184.0051147998796,2018-10-10 17:00:00,2018-10-10,Wednesday,0,4.82,4.03,33.72666666666667,145.22868690948462
8,10.0,44.69646567918124,2018-10-11 08:00:00,2018-10-11,Thursday,0,4.82,4.03,8.531474358974357,58.42335637138038
9,0.0,124.77499695393618,2018-10-11 09:00:00,2018-10-11,Thursday,0,4.82,4.03,11.331923076923076,135.17599955231307
10,10.0,85.62614139720233,2018-10-11 10:00:00,2018-10-11,Thursday,0,4.82,4.03,26.189486910256417,105.69482133545829
11,0.030968666076660163,250.9861386737285,2018-10-11 11:00:00,2018-10-11,Thursday,0,4.82,4.03,29.64820411525641,185.90321262237805
12,5.435943603515625e-05,197.72726904353206,2018-10-11 12:00:00,2018-10-11,Thursday,0,4.82,4.03,29.592628205128197,125.89558123310634
13,10.0,166.36473379345423,2018-10-11 13:00:00,2018-10-11,Thursday,0,4.82,4.03,30.13596256410257,232.35818984883272
14,10.0,374.7595134341964,2018-10-11 14:00:00,2018-10-11,Thursday,0,4.82,4.03,30.004745256410256,403.75562963548924
15,0.0,414.3924333353464,2018-10-11 15:00:00,2018-10-11,Thursday,0,4.82,4.03,34.311729487307694,377.55189853985325
16,0.0,288.7164727357377,2018-10-11 16:00:00,2018-10-11,Thursday,0,4.82,4.03,31.939422948717947,310.003737650348
17,0.0,144.31661311687415,2018-10-11 17:00:00,2018-10-11,Thursday,0,4.82,4.03,30.698589743589746,179.3112462512364
8,10.0,71.7445986577998,2018-10-12 08:00:00,2018-10-12,Friday,0,4.82,4.03,7.930641000000001,40.783197757387725
9,0.0,155.3218755628238,2018-10-12 09:00:00,2018-10-12,Friday,0,4.82,4.03,10.78589743602564,98.90236658833787
10,10.0,118.9630517781209,2018-10-12 10:00:00,2018-10-12,Friday,0,4.82,4.03,18.938846153846153,83.02468278852501
11,9.999778747558594,148.01089854947872,2018-10-12 11:00:00,2018-10-12,Friday,0,4.82,4.03,22.847948717948714,179.12879897802898
12,0.059773445129394524,261.59215453361924,2018-10-12 12:00:00,2018-10-12,Friday,0,4.82,4.03,26.524358974358975,148.92033244526317
13,0.00658416748046875,397.63887655802176,2018-10-12 13:00:00,2018-10-12,Friday,0,4.82,4.03,24.315000012820516,141.35852667410336
14,10.0,468.9408966297257,2018-10-12 14:00:00,2018-10-12,Friday,0,4.82,4.03,25.474807807692304,330.5564380713825
15,0.03175544738769531,502.5711335245392,2018-10-12 15:00:00,2018-10-12,Friday,0,4.82,4.03,26.893204987179484,301.67863471182665
16,0.0,347.4852047438018,2018-10-12 16:00:00,2018-10-12,Friday,0,4.82,4.03,26.57064103846153,243.130769822656
17,0.0,209.151220440675,2018-10-12 17:00:00,2018-10-12,Friday,0,4.82,4.03,26.405970256410257,133.04028064334082
8,0.0,34.56710450651144,2018-10-13 08:00:00,2018-10-13,Saturday,0,4.82,4.03,6.5605127821794875,29.539322057365784
9,0.0,60.20612758640812,2018-10-13 09:00:00,2018-10-13,Saturday,0,4.82,4.03,6.4612820769230765,73.33999056935362
10,10.0,34.59483053102138,2018-10-13 10:00:00,2018-10-13,Saturday,0,4.82,4.03,6.5220512948717975,50.56254366965644
11,0.0001883506774902344,169.91940029957667,2018-10-13 11:00:00,2018-10-13,Saturday,0,4.82,4.03,7.012564089743587,103.81942979969232
12,1.4405968189239502,135.3140498956769,2018-10-13 12:00:00,2018-10-13,Saturday,0,4.82,4.03,10.323203846153847,78.30756643582792
13,0.0,220.31594187958248,2018-10-13 13:00:00,2018-10-13,Saturday,0,4.82,4.03,8.487565384615385,148.2256582546024
14,10.0,261.5650835536991,2018-10-13 14:00:00,2018-10-13,Saturday,0,4.82,4.03,10.878719089743589,234.46078439384738
15,0.0,297.3062289698103,2018-10-13 15:00:00,2018-10-13,Saturday,0,4.82,4.03,10.176409115384617,219.35901588979104
16,0.0,187.9225139302572,2018-10-13 16:00:00,2018-10-13,Saturday,0,4.82,4.03,11.0275641025641,176.1179859310827
17,0.0,111.40673247574239,2018-10-13 17:00:00,2018-10-13,Saturday,0,4.82,4.03,11.056923076923082,97.56895881843793
8,10.0,54.41119970868017,2018-10-14 08:00:00,2018-10-14,Sunday,0,4.82,4.03,6.526794897435898,55.52265107577648
9,0.0,161.9347935321746,2018-10-14 09:00:00,2018-10-14,Sunday,0,4.82,4.03,6.171538461538463,115.77854059954343
10,10.0,131.9128351935011,2018-10-14 10:00:00,2018-10-14,Sunday,0,4.82,4.03,6.655641012820514,93.53813298361389
11,0.9478874206542968,299.9210294333682,2018-10-14 11:00:00,2018-10-14,Sunday,0,4.82,4.03,6.773974371794874,216.41615760565594
12,5.391176223754883,168.4042593060472,2018-10-14 12:00:00,2018-10-14,Sunday,0,4.82,4.03,7.644743602564103,215.42211495509196
13,9.998931884765623,193.59789681899403,2018-10-14 13:00:00,2018-10-14,Sunday,0,4.82,4.03,7.025129461538459,169.7517501503996
14,10.0,417.52968793562343,2018-10-14 14:00:00,2018-10-14,Sunday,0,4.82,4.03,7.214229512820514,370.06350556234815
15,9.999990463256836,336.5122560373932,2018-10-14 15:00:00,2018-10-14,Sunday,0,4.82,4.03,7.133589743589742,294.899962887411
16,0.0,351.8867156902037,2018-10-14 16:00:00,2018-10-14,Sunday,0,4.82,4.03,5.554230756410253,280.87673029716143
17,0.0,197.13115765470158,2018-10-14 17:00:00,2018-10-14,Sunday,0,4.82,4.03,7.786860256410253,145.30922646302614
8,10.0,60.94903652912804,2018-10-15 08:00:00,2018-10-15,Monday,0,4.82,1.57,5.949807653846153,50.31811856863387
9,0.0,155.60306372960102,2018-10-15 09:00:00,2018-10-15,Monday,0,4.82,1.57,11.048076935897436,117.12800047358041
10,10.0,118.35600443689393,2018-10-15 10:00:00,2018-10-15,Monday,0,4.82,1.57,20.65320498717949,86.84538805378129
11,10.0,125.9315556209313,2018-10-15 11:00:00,2018-10-15,Monday,0,4.82,1.57,27.24794871794872,101.22427491217441
12,6.902360916137695,143.14534654420748,2018-10-15 12:00:00,2018-10-15,Monday,0,4.82,1.57,28.968846038461535,107.13141905017562
13,10.0,202.03320056852903,2018-10-15 13:00:00,2018-10-15,Monday,0,4.82,1.57,26.78608985897436,230.72352826487796
