hour,iteration,timestamp,reward,actions,price_signal
6,1017,2012-10-17,-1.7517477671267723,7.4424844,0.26459629349999997
7,1017,2012-10-17,-1.7517477671267723,-0.1863622,0.26323512052761
8,1017,2012-10-17,-1.7517477671267723,-0.79699636,1.001785146
9,1017,2012-10-17,-1.7517477671267723,-0.39630827,0.4773649300322999
10,1017,2012-10-17,-1.7517477671267723,-5.0124598,0.39492127949999994
11,1017,2012-10-17,-1.7517477671267723,-0.8031326,1.195577232177
12,1017,2012-10-17,-1.7517477671267723,-4.796653,-0.019207518000000093
13,1017,2012-10-17,-1.7517477671267723,3.1814134,0.44522610732299994
14,1017,2012-10-17,-1.7517477671267723,-1.1673336,1.0495440871769999
15,1017,2012-10-17,-1.7517477671267723,-0.9069734,0.8295578311770001
16,1017,2012-10-17,-1.7517477671267723,-1.2082821,1.257110993823
17,1017,2012-10-17,-1.7517477671267723,1.9362831,1.45908144
18,1017,2012-10-17,-1.7517477671267723,0.1974824,1.436414914677
19,1017,2012-10-17,-1.7517477671267723,-0.75403506,1.429951684677
20,1017,2012-10-17,-1.7517477671267723,-0.20320222,1.3732837574999999
21,1017,2012-10-17,-1.7517477671267723,-1.730802,1.1478464054739
22,1017,2012-10-17,-1.7517477671267723,-1.7038407,0.9364573432500001
23,1017,2012-10-17,-1.7517477671267723,-4.9572835,0.38206165799999997
0,1018,2012-10-18,-2.487006192122296,4.6216984,0.30153157102760997
1,1018,2012-10-18,-2.487006192122296,2.3397455,0.28079231947239003
2,1018,2012-10-18,-2.487006192122296,0.8729534,0.27852277747239
3,1018,2012-10-18,-2.487006192122296,0.5988922,0.27806721247238997
4,1018,2012-10-18,-2.487006192122296,-3.988353,0.28124719425
5,1018,2012-10-18,-2.487006192122296,3.3813846,0.26641372177760997
6,1018,2012-10-18,-2.487006192122296,6.75066,0.26459629349999997
7,1018,2012-10-18,-2.487006192122296,-1.1876061,0.26323512052761
8,1018,2012-10-18,-2.487006192122296,-0.5439242,1.001785146
9,1018,2012-10-18,-2.487006192122296,0.767017,0.4773649300322999
10,1018,2012-10-18,-2.487006192122296,-5.6909485,0.39492127949999994
11,1018,2012-10-18,-2.487006192122296,-0.23376435,1.195577232177
12,1018,2012-10-18,-2.487006192122296,-3.6503778,-0.019207518000000093
13,1018,2012-10-18,-2.487006192122296,2.309447,0.44522610732299994
14,1018,2012-10-18,-2.487006192122296,-1.876155,1.0495440871769999
15,1018,2012-10-18,-2.487006192122296,0.34174055,0.8295578311770001
16,1018,2012-10-18,-2.487006192122296,-0.5470625,1.257110993823
17,1018,2012-10-18,-2.487006192122296,0.22009885,1.45908144
18,1018,2012-10-18,-2.487006192122296,0.2494005,1.436414914677
19,1018,2012-10-18,-2.487006192122296,2.0268629,1.429951684677
20,1018,2012-10-18,-2.487006192122296,1.670034,1.3732837574999999
